Date,AAPL_Daily_Adj._Open-Adj._Close_P_Delta,AAPL_AfterHours_Adj._Close-Adj._Open_P_Delta,AAPL_Adj._Volume,AAPL_25-day_Adj._Close_MA,AAPL_50-day_Adj._Close_MA,AAPL_100-day_Adj._Close_MA,AAPL_200-day_Adj._Close_MA,GOOGL_Daily_Adj._Open-Adj._Close_P_Delta,GOOGL_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOGL_Adj._Volume,GOOGL_25-day_Adj._Close_MA,GOOGL_50-day_Adj._Close_MA,GOOGL_100-day_Adj._Close_MA,GOOGL_200-day_Adj._Close_MA,GOOG_Daily_Adj._Open-Adj._Close_P_Delta,GOOG_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOG_Adj._Volume,GOOG_25-day_Adj._Close_MA,GOOG_50-day_Adj._Close_MA,GOOG_100-day_Adj._Close_MA,GOOG_200-day_Adj._Close_MA,AOSL_Daily_Adj._Open-Adj._Close_P_Delta,AOSL_AfterHours_Adj._Close-Adj._Open_P_Delta,AOSL_Adj._Volume,AOSL_25-day_Adj._Close_MA,AOSL_50-day_Adj._Close_MA,AOSL_100-day_Adj._Close_MA,AOSL_200-day_Adj._Close_MA,MSFT_Daily_Adj._Open-Adj._Close_P_Delta,MSFT_AfterHours_Adj._Close-Adj._Open_P_Delta,MSFT_Adj._Volume,MSFT_25-day_Adj._Close_MA,MSFT_50-day_Adj._Close_MA,MSFT_100-day_Adj._Close_MA,MSFT_200-day_Adj._Close_MA,FB_Daily_Adj._Open-Adj._Close_P_Delta,FB_AfterHours_Adj._Close-Adj._Open_P_Delta,FB_Adj._Volume,FB_25-day_Adj._Close_MA,FB_50-day_Adj._Close_MA,FB_100-day_Adj._Close_MA,FB_200-day_Adj._Close_MA,ORCL_Daily_Adj._Open-Adj._Close_P_Delta,ORCL_AfterHours_Adj._Close-Adj._Open_P_Delta,ORCL_Adj._Volume,ORCL_25-day_Adj._Close_MA,ORCL_50-day_Adj._Close_MA,ORCL_100-day_Adj._Close_MA,ORCL_200-day_Adj._Close_MA,INTC_Daily_Adj._Open-Adj._Close_P_Delta,INTC_AfterHours_Adj._Close-Adj._Open_P_Delta,INTC_Adj._Volume,INTC_25-day_Adj._Close_MA,INTC_50-day_Adj._Close_MA,INTC_100-day_Adj._Close_MA,INTC_200-day_Adj._Close_MA,IBM_Daily_Adj._Open-Adj._Close_P_Delta,IBM_AfterHours_Adj._Close-Adj._Open_P_Delta,IBM_Adj._Volume,IBM_25-day_Adj._Close_MA,IBM_50-day_Adj._Close_MA,IBM_100-day_Adj._Close_MA,IBM_200-day_Adj._Close_MA,ex_AAPL_Daily_Adj._Open-Adj._Close_P_Delta,pr_AAPL_Daily_Adj._Open-Adj._Close_P_Delta,Abs Prediction Error,ex AAPL cumulative sum,pr AAPL cumulative sum,ex AAPL 5-day MA,pr AAPL 5-day MA
216,-0.001755111,0.009928638,35216277,94.22213138,97.42267351,105.3303474,111.3618637,-0.005242718,0.005688631,2253426,727.2976,739.8868,738.8349,676.17765,-0.003641193,0.008383851,2481145,706.0956,720.35,717.5014,652.97025,0.005097706,0.004226543,285586,10.7548,9.8748,9.514,8.82425,-0.009152872,0.001768868,31654036,50.36602988,51.37216238,51.07965562,47.40926921,-0.006319703,0.008511036,32778992,105.1416,103.2026,102.96525,95.813175,-0.005945946,0.010059815,22277327,35.41881656,35.28824309,36.54051114,37.77415463,-0.004374159,0.011490368,22903077,28.61701106,30.28188583,31.43807004,30.12213559,-0.007348485,0.009234526,4427472,122.6302371,125.7237494,130.399472,140.6836027,0.029493088,0.00794537,0.021547718,-0.166439526,-0.187987244,0.010940882,0.007834242
217,0.029493088,-0.000198946,50407147,94.28595726,97.22176741,105.2348503,111.2310284,0.028933869,0.00094318,3005553,727.6396,739.1984,739.5402,677.1425,0.021588357,0.000264326,2151419,706.3812,719.5644,718.2351,653.8723,0.006734007,0.003344482,234693,10.8724,9.934,9.5491,8.8408,0.031587208,-0.003233169,33024535,50.41121443,51.31026474,51.14308225,47.43450847,0.018454975,-0.001274813,26817309,105.654,103.2632,103.13545,95.955425,0.022611036,-0.006054225,13030757,35.56262572,35.27332193,36.54607625,37.74525783,0.014700969,-0.002304906,25502568,28.65723931,30.1916665,31.4295592,30.11326462,0.016107078,-0.004986232,3788084,123.1568864,125.6554531,130.2872454,140.5137418,0.002387822,0.01037,0.007982178,-0.16425065,-0.156268472,0.006906849,0.008824344
218,0.002387822,-0.001687345,33169560,94.33691683,97.07136122,105.1466794,111.1021476,-0.004563383,0,1814643,727.8672,738.5914,740.235,678.10745,-0.000208623,-0.000236489,1629003,706.6136,718.9528,719,654.7973,-0.001666667,0,224400,10.9924,9.9928,9.5819,8.85735,0.010303377,0.000377715,29289884,50.45611113,51.26399204,51.20965238,47.46358906,0.002461707,0.002728513,25670170,106.1584,103.3378,103.31095,96.103075,0,-0.003972458,12791151,35.66230713,35.2927126,36.55005979,37.71634769,0.007920792,0.019318926,23779774,28.69094459,30.11231612,31.41718204,30.10512827,0.019446522,0.006749817,5217230,123.7390213,125.6736704,130.1813002,140.3570125,0.009146948,0.00926074,0.000113792,-0.156791047,-0.156677255,0.007257842,0.00882619
219,0.009146948,0.008571429,36955742,94.67446049,96.99342312,105.0783524,110.9700703,-0.01066966,0.004387704,2026700,728.4276,738.0862,740.8809,679.03205,-0.008710413,0.003607423,1957974,707.1108,718.415,719.7326,655.6979,0,-0.003338898,148541,11.1232,10.049,9.6118,8.8738,-0.011704739,0.00095511,24427813,50.51447063,51.23652071,51.26405674,47.49108879,-0.006077097,0.004289104,21353092,106.7636,103.4486,103.48205,96.246575,0.007444829,0.002903141,8832188,35.77971844,35.32604245,36.55307665,37.68763976,-0.017667845,-0.002616089,25625212,28.73124488,30.05397466,31.40322523,30.09518544,0.004226789,-0.001923077,5155978,124.4423725,125.7567351,130.0690517,140.2085298,0.006251832,0.00831474,0.002062908,-0.141967786,-0.139904878,0.009104916,0.00899631
220,0.006251832,-0.006018833,46055100,95.04519078,96.91975263,104.9993562,110.8460002,-0.006232989,-0.006943113,2425750,727.7044,737.4746,741.4707,679.93675,-0.005734346,-0.005612683,1972077,706.308,717.6774,720.4054,656.56555,-0.006700167,0,129077,11.2428,10.0984,9.6425,8.8898,-0.007061069,-0.00903325,33034150,50.52777189,51.18914842,51.31861148,47.51759271,-0.015084053,-0.002952302,24938858,106.7348,103.521,103.63355,96.385375,-0.002894737,-0.009237266,10638066,35.88058185,35.35799906,36.5525762,37.65854248,0.004262295,-0.001305909,20356845,28.76730385,29.98935084,31.39340874,30.0867259,0.001926782,-0.003773585,3968423,125.0971656,125.8282383,129.9557532,140.0580591,-0.005078621,0.00751192,0.012590541,-0.15306524,-0.140474699,0.008440214,0.008680554
221,-0.005078621,-0.010699912,35915810,95.24390353,96.82561486,104.9142133,110.7163727,-0.017030959,-0.006186869,3088278,725.7624,736.388,741.8344,680.7382,-0.016607724,-0.009451062,2988026,704.3964,716.5806,720.8903,657.345,0.002529511,0,142654,11.3364,10.1474,9.6735,8.9075,-0.010279286,-0.004507153,38428816,50.38369429,51.11204801,51.36442728,47.53919541,-0.021652633,-0.008985151,31534055,106.4756,103.5254,103.74825,96.511275,0.021843367,-0.006517205,13011008,35.96135138,35.39587964,36.55729374,37.63190595,0.011441648,-0.003555268,18879949,28.77482118,29.92129597,31.38594638,30.07873125,0.020906177,-0.003139493,5170228,125.7444075,125.8986635,129.8772587,139.9176997,0.002480651,0.00588513,0.003404479,-0.161284501,-0.157880022,0.003037726,0.008268506
222,0.002480651,0.002771454,31182194,95.4451784,96.68795516,104.8189583,110.5761662,0.00725589,0.002291424,2521688,723.4728,735.2884,742.138,681.5218,0.007813067,0.00648443,2058471,702.0752,715.4538,721.307,658.1023,-0.004205215,0.005067568,121288,11.4244,10.1942,9.7052,8.9251,0.016732284,0.00464666,33075517,50.27872223,51.03795281,51.41738409,47.56460528,0.010975377,0.007268951,25204666,106.1092,103.5514,103.86635,96.638525,0.001049593,0.00733945,12318530,36.03345296,35.42295326,36.56210073,37.60428384,-0.008757704,0.008835078,18773637,28.77523972,29.84059405,31.37640748,30.06802351,-0.004580918,0.00172575,5537856,126.3480606,125.936311,129.8027604,139.7740723,-0.001875432,0.00684992,0.008725352,-0.160388479,-0.151663127,0.002185076,0.00756449
223,-0.001875432,0.00286788,27201683,95.7262959,96.56341324,104.7399783,110.4308267,0.014325365,0.003280903,1977169,721.2528,734.4798,742.588,682.37625,0.009692614,0.004083716,1421515,699.6988,714.5906,721.8478,658.92795,0.004201681,-0.00334728,130963,11.5184,10.2426,9.7364,8.9436,0.018307959,0.001703255,28251588,50.28698944,50.9901076,51.48403613,47.59834495,0.007591378,0.003720584,20493305,105.8252,103.6012,104.00075,96.773375,0.001301067,0.007536383,16785792,36.15677424,35.45495844,36.57565113,37.57999041,0.001135258,0.008909768,14707806,28.82705827,29.76623538,31.36254241,30.05928142,0.007896059,0.00591126,4406304,127.0767206,126.0056314,129.7375821,139.6422671,-0.00236663,0.0103747,0.01274133,-0.159887229,-0.147145899,-0.00011764,0.007787282
224,-0.00236663,0.010576258,33513577,95.9362087,96.46352801,104.6454183,110.2998902,0.006018219,0.010625948,2230811,720.5644,733.4784,742.9795,683.30115,0.006637293,0.010072669,2833525,699.1336,713.5968,722.3586,659.83045,-0.016792611,0.00853971,89931,11.6064,10.289,9.7655,8.96035,-0.016625732,0.018251681,38387804,50.29698668,50.92132355,51.53975374,47.62970145,-0.005467519,0.010808796,24854284,105.6104,103.629,104.11435,96.9133,-0.01857106,0.010512484,17621289,36.24975769,35.48280853,36.5821215,37.55649943,0.003532434,0.01344,29584840,28.90165629,29.70036293,31.35291708,30.05406324,-0.007434155,0.010985092,4020024,127.7282175,126.0830014,129.669499,139.5192833,0.000195618,0.00763911,0.007443492,-0.149115353,-0.141671861,-0.001328883,0.007652156
225,0.000195618,-0.003422648,27408237,96.15887244,96.34751893,104.5695656,110.1625566,0.006649098,0.000134252,1768995,721.158,732.4966,743.475,684.25425,0.009472222,-1.38E-05,1970815,699.886,712.6012,723.0048,660.7656,0.011854361,-0.016736402,245248,11.634,10.3382,9.797,8.9785,0.001320755,-0.006783494,32275677,50.35320759,50.86085587,51.60063577,47.66115857,0.008573009,-0.001188191,20697553,105.5672,103.672,104.23305,97.0576,0.013003901,-0.001026958,13143006,36.34825711,35.52348413,36.59922239,37.53349868,0.002841806,-0.003148615,22811232,28.97937884,29.63457797,31.34548432,30.04845141,0.004445072,-0.002458556,4421748,128.3512815,126.1607995,129.6196734,139.3980092,0.005985674,0.00476682,0.001218854,-0.146552327,-0.147771181,0.000883976,0.007103136
226,0.005985674,0.01404604,25076062,96.49326146,96.26440581,104.4895492,110.0277863,0.00707411,-0.005624867,1641189,723.0172,731.6954,743.9779,685.23455,0.005063222,-0.004887131,1718252,701.7628,711.791,723.6487,661.71915,0.002553192,-0.004244482,78741,11.6628,10.3848,9.8269,8.9957,0.008726997,-0.007899191,24083616,50.48499069,50.80702093,51.66143455,47.69387422,0.005581991,-0.007098007,17249365,105.8,103.7454,104.34725,97.206325,-0.00539707,-0.009043928,14704476,36.46645642,35.56158886,36.6187652,37.51062943,-0.007264687,-0.002863506,17438583,29.07272401,29.57105921,31.32954344,30.03979865,0.005422153,-0.007283933,4047634,128.9552422,126.2552518,129.5851031,139.2801516,0.005963832,0.00361522,0.002348612,-0.126542455,-0.128891067,0.001580612,0.006649154
227,0.005963832,0.000286862,40067734,96.86974415,96.2621159,104.4099222,109.9104185,0.006099032,-0.002025128,1491578,724.8736,731.1466,744.6836,686.2608,0.001939691,-0.002691088,1720965,703.5864,711.18,724.4292,662.70025,-0.002557545,-0.005128205,180490,11.6832,10.435,9.856,9.0126,0.015924171,-0.002612428,21104763,50.66244349,50.77757826,51.72490014,47.73148191,0.014297498,-0.001626457,17618460,106.2368,103.8656,104.48395,97.363725,0.010169492,0.020908622,17502867,36.5897777,35.60813245,36.63880009,37.48975797,0.009891512,-0.005055292,16927746,29.18325406,29.52228931,31.31719229,30.03007519,0.008607309,-0.002378288,3707538,129.5773868,126.3863509,129.6341791,139.1729201,0.013000669,0.00361475,0.009385919,-0.113254924,-0.122640843,0.004555833,0.00600212
228,0.013000669,-0.004246485,38303493,97.30169608,96.28540639,104.3440633,109.7986497,0.011094053,0.000382909,1465285,727.1272,731.105,745.5392,687.30155,0.01338161,0.000489071,1624370,705.9056,711.065,725.364,663.71075,0.017182131,-0.04222973,144692,11.7092,10.4952,9.8871,9.0308,0.016838167,-0.002575897,31691742,50.87475734,50.77627336,51.80132643,47.77103758,0.015295502,-0.000267427,24744778,106.7424,104.0648,104.63465,97.523175,0.016940581,-0.001740428,49082261,36.79229251,35.69619093,36.67576701,37.47471537,0.006351223,0.002208899,26298416,29.29573694,29.48320465,31.30590447,30.02319221,0.015215257,-6.91E-05,4221939,130.3840725,126.5852528,129.6983942,139.0720859,0.002653525,0.00455455,0.001901025,-0.114847884,-0.112946859,0.005559864,0.00483809
229,0.002653525,0.00510397,34420705,97.75528494,96.3570036,104.2595842,109.6888327,0.001095493,0.004153043,2228244,729.1924,731.044,746.3126,688.3242,0.001805961,0.005530104,1860834,708.052,710.969,726.2239,664.70375,-0.024691358,0.005424955,295759,11.704,10.5394,9.91,9.0451,0.008301052,0.004756678,28223947,51.08248399,50.77617905,51.87276692,47.81360142,-0.010075791,0.004863989,24241247,107.1432,104.2306,104.74815,97.67605,0.011457036,0.006402364,22160775,37.00544526,35.79409936,36.70509912,37.46203154,0.006926952,0.005628518,22865286,29.44219903,29.45288027,31.28754909,30.02075153,0.015609891,0.002448313,5821180,131.4294156,126.829881,129.7542521,138.9847101,-0.003949596,0.00302297,0.006972566,-0.11369351,-0.106720944,0.004730821,0.003914862
230,-0.003949596,9.44E-05,44205171,98.23601833,96.47028611,104.1414145,109.5788301,-0.008166695,-0.001985677,2811518,731.1544,730.9656,746.6734,689.3248,-0.005742323,-0.001491323,2980709,710.2316,710.8486,726.5799,665.6902,-0.033273381,0,212297,11.6804,10.5784,9.9295,9.05795,-0.026037873,-0.00448682,67625518,51.24511389,50.77261473,51.88594468,47.85076702,-0.000986017,0.001884253,36256877,107.5248,104.4002,104.84075,97.8211,0.014925373,-0.00144648,34354028,37.26705973,35.90560071,36.74025423,37.45231834,0.016169154,-0.01376989,49934246,29.61639127,29.45074325,31.27122319,30.02430201,-0.002103121,0.001427697,12088126,132.5678079,127.0885853,129.8049651,138.8962996,-0.000188804,0.0063687,0.006557504,-0.113787914,-0.10723041,0.003495925,0.004235238
231,-0.000188804,-0.006231706,35502678,98.70494975,96.66652157,104.06016,109.472463,0.010942951,-0.004880865,1438658,733.3652,731.3888,746.9838,690.37715,0.007589953,-0.006239135,1836503,712.6192,711.1626,726.873,666.71715,0.024186046,-0.006357857,197371,11.6708,10.629,9.9521,9.0715,0.011455399,-0.004641664,23925716,51.3907137,50.81290354,51.8894073,47.89209933,0.001701594,-0.004380867,18447974,107.9184,104.6788,104.92155,97.9701,0.004587156,-0.006969479,17274720,37.50621633,36.03502895,36.77374718,37.44421879,0.003412969,-0.005565863,21760871,29.76090053,29.46596897,31.25455685,30.02819436,0.009029192,-0.003835027,3721463,133.6419612,127.4217795,129.8804029,138.8226726,0.013966746,0.00800072,0.005966026,-0.106052874,-0.1120189,0.005096508,0.005112338
232,0.013966746,-0.002248876,32444375,99.10149578,96.86871172,103.9939824,109.3735214,0.002122778,0.00434182,1104784,735.0616,731.9716,747.2561,691.42975,0.004461259,0.002173473,1269749,714.6092,711.6882,727.1956,667.75425,-0.001828154,0.002747253,1109210,11.654,10.6828,9.9746,9.0846,0.008580489,0.000739782,23124143,51.5075589,50.85419455,51.90034259,47.93551746,0.007992098,-0.002138085,19001076,108.344,104.9772,105.00705,98.12065,0.001452081,-0.001933301,11970527,37.73000702,36.16760917,36.80526892,37.43479182,0.004975124,0.004641089,22200449,29.89916074,29.48719185,31.23884852,30.03422916,0.000270161,-0.000675219,4081924,134.6292946,127.7683575,130.006042,138.7511047,-0.003287002,0.00130247,0.004589472,-0.111588752,-0.10699928,0.001838974,0.004649882
233,-0.003287002,-0.006218788,25703495,99.41660825,97.02858015,103.8760274,109.2757995,-0.007584987,-0.008395375,1233854,736.0852,732.4614,747.4625,692.50015,-0.005792338,-0.008197166,1432099,715.7956,712.1288,727.4467,668.8104,-0.016438356,-0.002785515,253084,11.6334,10.721,9.9948,9.0966,-0.002587322,-0.002408746,20129015,51.56833409,50.89410909,51.90749388,47.98041454,0.00473172,-0.003643149,18561974,108.6376,105.2778,105.09045,98.28,-0.013317191,-0.003680982,13666056,37.89233407,36.2820655,36.82528845,37.42571767,-0.0144749,-0.0040625,18765319,29.99797382,29.49151948,31.21770907,30.0412754,-0.017567568,-0.002888583,4763987,135.3806959,128.0315457,130.0770534,138.676147,0.001896274,-0.000443358,0.002339632,-0.115911266,-0.118250898,0.001687524,0.0036503
234,0.001896274,0.00312293,26132955,99.78679657,97.15142299,103.7412753,109.177658,0.00484558,0.001761963,1555844,737.5784,732.6514,747.5624,693.56355,0.004494474,0.002026384,1594891,717.3136,712.3134,727.6305,669.85345,0.010242086,0.001843318,306946,11.6118,10.7594,10.0157,9.1067,0.006872214,0,19949972,51.64753788,50.92938431,51.92299201,48.02687211,0.008204762,0.002388324,17839119,109.0208,105.5514,105.17215,98.4419,0.0091133,0.003417134,11955981,38.06332907,36.39238486,36.84767114,37.41787302,0.000313775,-0.000313676,14211908,30.09405295,29.48150253,31.20193328,30.0479741,0.020485584,-0.001351808,5044335,135.9841528,128.350732,130.1755569,138.6119899,-0.007641509,-0.00601634,0.001625169,-0.120429845,-0.118804676,0.000949141,0.001842438
235,-0.007641509,-0.002851982,19411372,100.1467565,97.31510534,103.6118351,109.0700775,-0.003821892,0.000531011,1083823,738.8252,733.3256,747.7213,694.56695,-0.004424599,0.001445067,1301327,718.6184,712.9728,727.8577,670.83765,-0.006439742,0,171692,11.569,10.8018,10.0349,9.1165,-0.012359343,0.002241315,17025050,51.71497873,50.97371744,51.93888357,48.06543538,0.00326509,0.001231419,21351751,109.3856,105.9164,105.28935,98.59955,-0.011919241,-0.005169867,14646960,38.21462418,36.5212221,36.86680253,37.40407036,0.000941324,0.000940439,11433018,30.21864337,29.48678084,31.18798662,30.05205375,0.004399323,-0.005458221,3265084,136.5806018,128.7120136,130.2829265,138.5346877,0.026599294,-0.00887712,0.035476414,-0.096682533,-0.132158947,0.006306761,-0.001206726
236,0.026599294,0.009008172,31190083,100.5716273,97.4860932,103.49052,108.9761476,0.01620051,0.003029156,2003061,740.2988,734.0156,747.9028,695.6462,0.013858071,0.007156572,1903758,720.1508,713.5738,728.0943,671.88845,0.005555556,0.002762431,497885,11.5274,10.8428,10.0524,9.12665,0.019567648,0.004021203,23924329,51.79575091,51.01237076,51.9604431,48.11054953,0.02029342,0.005080076,29825340,109.7448,106.2718,105.41765,98.7711,0.007176442,0.006388206,15159236,38.35606935,36.63764842,36.87779591,37.38900693,0.014093329,0.002161828,15313190,30.33698473,29.48536662,31.17632404,30.05833381,0.011789417,0.004151878,3138545,137.1863947,129.0578708,130.3965799,138.4625741,0.008375518,-0.00402193,0.012397448,-0.079298843,-0.091696291,0.005188515,-0.003611256
237,0.008375518,0.001460387,45601149,101.1566113,97.74082,103.3741555,108.8983471,0.000169225,0,2019755,742.3408,735.1726,748.098,696.75055,0.000573257,-0.001705462,1782427,722.338,714.6954,728.378,672.97945,0.007346189,0.002734731,696937,11.4882,10.892,10.0687,9.13735,0.002184599,-0.00181653,23008260,51.94749283,51.09896131,51.97653745,48.1595873,-0.017390559,0,33235184,110.1144,106.6664,105.53885,98.93695,0.000244141,0.003905297,9803646,38.53021633,36.77259263,36.88703483,37.37498122,0.008012327,-0.005502904,16598019,30.48969587,29.54807984,31.16596146,30.068751,-0.01027009,0.009298565,3330841,137.8097073,129.4413138,130.4868661,138.3944553,-0.006653299,-0.00776303,0.001109731,-0.084491755,-0.085601486,0.004515256,-0.005424356
238,-0.006653299,-0.001926782,25888449,101.6637024,97.99353031,103.2577372,108.8189558,-0.007080199,-0.007523922,1627669,744.0208,736.049,748.1739,697.85005,-0.005739072,-0.008524062,1718798,724.1536,715.5586,728.5464,674.0682,0.077272727,-0.006751055,753464,11.4978,10.9588,10.0924,9.15245,0.005095541,-0.003259098,26360495,52.09923475,51.19745187,51.99197919,48.21188458,-0.005231037,-0.003067485,21207526,110.4032,107.0432,105.64045,99.1039,-0.005348894,-0.005622097,10196456,38.69884735,36.89788389,36.89293629,37.36367754,-0.005533354,-0.002472952,17879995,30.61311458,29.6029886,31.15131492,30.07707701,0.011082182,-0.006206669,6780132,138.5358023,129.9209312,130.6091275,138.3445861,0.011123368,-0.0109267,0.022050068,-0.075295169,-0.097345237,0.006360674,-0.007521024
239,0.011123368,0.003909446,25873950,102.1841691,98.26336716,103.1566084,108.7411851,0.016522267,-0.000207881,1583698,745.6428,737.0712,748.2639,698.97405,0.015312754,0.000200024,1576745,725.92,716.5878,728.733,675.177,0.010195412,0,412222,11.5114,11.0234,10.1174,9.16805,0.009445958,-0.002519345,24399193,52.23529275,51.29813051,52.01094714,48.26414335,0.020307692,-0.017146304,24760504,110.7228,107.4774,105.71345,99.2789,0.01179941,-0.000242954,9574125,38.85132445,37.04011706,36.90257538,37.34912748,0.005577936,-0.00770416,18049694,30.72364464,29.66391512,31.13909655,30.08472353,0.013354594,-0.001180173,3925181,139.2373696,130.5418093,130.7584112,138.297179,0.006339431,-0.0163304,0.022669831,-0.065046292,-0.087716123,0.009156862,-0.009583836
240,0.006339431,-0.014488841,37356204,102.7431889,98.56501772,103.0652236,108.6704256,-0.005704929,-0.009135822,1346424,747.2532,737.8402,748.2991,700.06665,-0.006359491,-0.009781427,1134390,727.5288,717.3618,728.8483,676.25715,-0.008410429,-0.017811705,197213,11.5116,11.0806,10.1403,9.18285,0,-0.004329785,18928810,52.39722921,51.40209946,52.02332194,48.31504359,-0.013325151,-0.003909374,48487913,110.908,107.8452,105.768,99.4327,-0.001944107,-0.005356708,10243450,39.01325751,37.17703126,36.9086796,37.33282009,-0.00621118,-0.0034375,21581634,30.80956906,29.71469893,31.12403286,30.08867179,-0.001772351,-0.004208588,3930319,140.017581,131.1336951,130.9065602,138.24602,0.002739476,-0.0135432,0.016282676,-0.076795657,-0.093078333,0.004384899,-0.010517052
241,0.002739476,0.003824788,26578652,103.2593281,98.74072976,102.9657483,108.5904122,0.000580375,-0.000962337,1223905,748.9072,738.1024,748.3371,701.0786,-0.000271003,-0.002751423,1132294,729.13,717.6128,728.9774,677.2625,0.025906736,0,300043,11.5136,11.1342,10.1648,9.19845,-0.011415111,-0.003665689,19272255,52.54152127,51.45377557,52.0345164,48.35807783,0.000981179,0.002227767,22962365,111.12,108.1308,105.8253,99.579275,-0.007833537,-0.003207501,9111323,39.16100664,37.2899116,36.91456542,37.32441456,0.000313578,0.002194357,20080011,30.89978971,29.75840038,31.11273516,30.0900824,-0.009443307,-0.000666667,3336952,140.7561345,131.6931858,131.0628871,138.1796755,0.006622517,-0.00693839,0.013560907,-0.066348352,-0.079909259,0.004034299,-0.011100344
242,0.006622517,-0.009102379,26404077,103.6696431,98.9778002,102.9147561,108.5222598,0.013498892,-0.003580403,1265577,749.9432,738.7914,748.4352,702.13135,0.013482474,-0.000429133,1053713,730.2052,718.2932,729.1511,678.3075,0.009259259,-0.00500417,257654,11.5148,11.1936,10.1916,9.2144,0.013980868,-0.004535559,21188682,52.64111416,51.52616429,52.05748454,48.40683436,0.011025162,0.000703544,20814640,111.2756,108.4648,105.8833,99.735275,0.008663366,-0.00392638,12516159,39.26975,37.41618786,36.92438381,37.32268955,0.003440726,-0.005922693,15740607,30.96657642,29.81190786,31.10454997,30.09384929,0.000800534,-0.006332489,4194265,141.3654313,132.2611589,131.2178672,138.119392,-0.012824011,-0.00263157,0.010192441,-0.088274742,-0.078082301,0.002800156,-0.010074052
243,-0.012824011,0.003408882,31801870,103.9761008,99.15650883,102.8464195,108.4373102,-0.006794543,0.007564595,1274852,750.7688,739.318,748.3839,703.13355,-0.006828823,0.0049846,1453185,731.0624,718.838,729.1999,679.31795,0.025984912,-0.008986928,231706,11.5252,11.2588,10.221,9.2316,-0.007472207,0.003856041,19225092,52.70032095,51.57821604,52.07262951,48.45173174,-0.001318218,0.005367828,20714537,111.4232,108.7908,105.9296,99.879775,-0.015274698,0.004003002,12838607,39.35682349,37.50956531,36.93515097,37.31760975,-0.010661649,0.006656101,23738226,31.00602354,29.84848406,31.09457722,30.09412311,-0.005500771,0.005463744,3662508,141.8306771,132.7848492,131.359955,138.0469921,-0.002295473,0.00213303,0.004428503,-0.087161333,-0.08273283,0.000116388,-0.007462106
244,-0.002295473,0.002852936,23581740,104.2577744,99.46611745,102.7830782,108.3557628,-0.00835651,0.007873912,1171867,751.884,740.1558,748.4133,704.11395,-0.006478756,0.005235744,1290787,732.1316,719.6212,729.2791,680.3113,0.007419621,-0.01391162,169267,11.5348,11.329,10.2507,9.24895,-0.004572892,0.001286292,22167223,52.78148523,51.64797793,52.09057288,48.4979699,-0.031684902,0.00063274,48497808,111.4652,109.1144,105.9557,99.993525,0.005731373,0.005698712,8011652,39.45414092,37.61692968,36.95378122,37.31337996,-0.004093199,0.0085362,17031882,31.04703292,29.8891389,31.08983766,30.09562158,0.001945525,0.00609307,3293512,142.2803499,133.3613612,131.5318258,137.9757331,0.000458842,0.008037,0.007578158,-0.083849555,-0.076271397,-0.00105973,-0.002588626
